17,0.91621,0.87658,0.87658,0.87658,0.98894,0.98894,0.98894,0.98894,0.98894,0.98894,0.98894,0.98894,0.98894,0.98894,0.98894,0.98894,0.98894,0.98894,0.98894,0.98894,0.98894,0.98894,0.98894,0.98894,0.98894,0.98894,0.98894,0.98894,0.98894,0.98894,0.98894,0.98894,0.98894,0.98894,0.98894,0.98894,0.98894,0.98894,0.98894,0.98894,0.98894,0.98894,0.98894,0.98894,0.98894,0.97446,0.97446,0.97446,0.97446,0.97446,0.97446,0.97446,0.97446,0.97446,0.97446,0.97446,0.97446,0.97446,0.97446,0.97446,0.97446,0.97446,0.97446,0.97446,0.97446,0.97446,0.97446,0.97446,0.97446,0.97446,0.97446,0.97446,0.97446,0.97446,0.97446,0.97446,0.97446,0.97446,0.97446,0.97446,0.97446,0.97446,0.97446,0.97446,0.97446,0.97446,0.86227,0.86227,0.86433,0.86433,0.8308,0.64824,0.64824,0.88865,0.80473,0.80473,0.6907,0.85191,0.85191,0.89264,0.89264,0.88665,0.88665,0.60574,0.74035,0.88465,0.88465,0.58788,0.80912,0.82436,0.82436,0.98534,0.98534,0.84563,0.63159,0.83931,0.66714,0.89065,0.89463,0.9162,0.9162,0.89859,0.55365,0.89264,0.84982,0.91621,0.91621,0.91621,0.85607,0.85607,0.80913,0.82004,0.82004,0.91621,0.92201,0.83719,0.59985,0.68033,0.80913,0.80913,0.80913,0.86433,0.86433,0.62024,0.62024,0.55365,0.87455,0.87455,0.58486,0.58486,0.66714,0.66714,0.88465,0.88465,0.89065
16,0.42682,0.43506,0.43506,0.43506,0.48157,0.48157,0.48157,0.48157,0.48157,0.48157,0.48157,0.48157,0.48157,0.48157,0.48157,0.48157,0.48157,0.48157,0.48157,0.48157,0.48157,0.48157,0.48157,0.48157,0.48157,0.48157,0.48157,0.48157,0.48157,0.48157,0.48157,0.48157,0.48157,0.48157,0.48157,0.48157,0.48157,0.48157,0.48157,0.48157,0.48157,0.48157,0.48157,0.48157,0.48157,0.47033,0.47033,0.47033,0.47033,0.47033,0.47033,0.47033,0.47033,0.47033,0.47033,0.47033,0.47033,0.47033,0.47033,0.47033,0.47033,0.47033,0.47033,0.47033,0.47033,0.47033,0.47033,0.47033,0.47033,0.47033,0.47033,0.47033,0.47033,0.47033,0.47033,0.47033,0.47033,0.47033,0.47033,0.47033,0.47033,0.47033,0.47033,0.47033,0.47033,0.47033,0.4309,0.4309,0.42265,0.42265,0.39664,0.37354,0.37354,0.44716,0.37354,0.37354,0.3921,0.42265,0.42265,0.43914,0.43914,0.44315,0.44315,0.34382,0.41841,0.44716,0.44716,0.33865,0.37818,0.3921,0.3921,0.45891,0.45891,0.41416,0.35401,0.40983,0.38757,0.43506,0.45891,0.4511,0.4511,0.43506,0.33865,0.43907,0.43098,0.42682,0.42682,0.42682,0.43506,0.43506,0.38294,0.38757,0.38757,0.42265,0.46278,0.40106,0.35401,0.38757,0.38294,0.38294,0.38294,0.43098,0.43098,0.36879,0.36879,0.34899,0.40106,0.40106,0.33865,0.33865,0.37354,0.37354,0.43098,0.43098,0.43098
3,0.18132,0.17025,0.17025,0.17025,0.18132,0.18132,0.18132,0.18132,0.18132,0.18132,0.18132,0.18132,0.18132,0.18132,0.18132,0.18132,0.18132,0.18132,0.18132,0.18132,0.18132,0.18132,0.18132,0.18132,0.18132,0.18132,0.18132,0.18132,0.18132,0.18132,0.18132,0.18132,0.18132,0.18132,0.18132,0.18132,0.18132,0.18132,0.18132,0.18132,0.18132,0.18132,0.18132,0.18132,0.18132,0.17153,0.17153,0.17153,0.17153,0.17153,0.17153,0.17153,0.17153,0.17153,0.17153,0.17153,0.17153,0.17153,0.17153,0.17153,0.17153,0.17153,0.17153,0.17153,0.17153,0.17153,0.17153,0.17153,0.17153,0.17153,0.17153,0.17153,0.17153,0.17153,0.17153,0.17153,0.17153,0.17153,0.17153,0.17153,0.17153,0.17153,0.17153,0.17153,0.17153,0.17153,0.17025,0.17025,0.14939,0.14939,0.12333,0.12333,0.12333,0.17153,0.13636,0.13636,0.13636,0.16046,0.16046,0.17153,0.17153,0.17025,0.17025,0.12333,0.14939,0.18132,0.18132,0.13636,0.14939,0.14939,0.14939,0.18132,0.18132,0.16046,0.12333,0.13636,0.14939,0.13636,0.2,0.14743,0.14743,0.14939,0.12333,0.17153,0.14939,0.17153,0.17153,0.17153,0.16046,0.16046,0.17153,0.14939,0.14939,0.16046,0.18132,0.13636,0.13636,0.14939,0.14939,0.14939,0.14939,0.16046,0.16046,0.13636,0.13636,0.12333,0.13636,0.13636,0.13636,0.13636,0.17153,0.17153,0.14939,0.14939,0.13636
5,0.31127,0.28135,0.28135,0.28135,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.32249,0.32249,0.32249,0.32249,0.32249,0.32249,0.32249,0.32249,0.32249,0.32249,0.32249,0.32249,0.32249,0.32249,0.32249,0.32249,0.32249,0.32249,0.32249,0.32249,0.32249,0.32249,0.32249,0.32249,0.32249,0.32249,0.32249,0.32249,0.32249,0.32249,0.32249,0.32249,0.32249,0.32249,0.32249,0.32249,0.32249,0.32249,0.32249,0.32249,0.32249,0.28135,0.28135,0.28135,0.28135,0.24051,0.19112,0.19112,0.29346,0.24768,0.24768,0.2,0.28135,0.28135,0.29371,0.29371,0.28753,0.28753,0.13636,0.22525,0.30557,0.30557,0.18132,0.25485,0.26164,0.26164,0.33865,0.33865,0.28135,0.17153,0.28135,0.20888,0.27489,0.31127,0.28135,0.28135,0.27489,0.14939,0.29346,0.26843,0.29964,0.29964,0.29964,0.26164,0.26164,0.26843,0.26164,0.26164,0.29371,0.29371,0.24768,0.18132,0.18132,0.25485,0.25485,0.25485,0.28753,0.28753,0.17153,0.17153,0.10668,0.26843,0.26843,0.17153,0.17153,0.19112,0.19112,0.28135,0.28135,0.28135
11,2.2668,2.0667,2.0667,2.0667,2.4936,2.4936,2.4936,2.4936,2.4936,2.4936,2.4936,2.4936,2.4936,2.4936,2.4936,2.4936,2.4936,2.4936,2.4936,2.4936,2.4936,2.4936,2.4936,2.4936,2.4936,2.4936,2.4936,2.4936,2.4936,2.4936,2.4936,2.4936,2.4936,2.4936,2.4936,2.4936,2.4936,2.4936,2.4936,2.4936,2.4936,2.4936,2.4936,2.4936,2.4936,2.4635,2.4635,2.4635,2.4635,2.4635,2.4635,2.4635,2.4635,2.4635,2.4635,2.4635,2.4635,2.4635,2.4635,2.4635,2.4635,2.4635,2.4635,2.4635,2.4635,2.4635,2.4635,2.4635,2.4635,2.4635,2.4635,2.4635,2.4635,2.4635,2.4635,2.4635,2.4635,2.4635,2.4635,2.4635,2.4635,2.4635,2.4635,2.4635,2.4635,2.4635,2.1715,2.1715,2.1294,2.1294,2.0469,1.6118,1.6118,2.0744,1.9178,1.9178,1.4007,2.121,2.121,2.2216,2.2216,2.0702,2.0702,1.3504,1.902,2.2136,2.2136,1.3318,1.9188,2.0416,2.0416,2.4879,2.4879,2.1143,1.3648,2.0469,1.3906,2.1935,2.2644,2.3156,2.3156,2.2368,1.3157,2.2096,2.1682,2.2933,2.2933,2.2933,1.9326,1.9326,1.916,1.9206,1.9206,2.2652,2.3476,2.046,1.3385,1.4033,1.9178,1.9178,1.9178,2.1666,2.1666,1.3491,1.3491,0.3921,2.0451,2.0451,1.3318,1.3318,1.388,1.388,2.0693,2.0693,2.1951
14,0.77779,0.71346,0.71346,0.71346,0.85814,0.85814,0.85814,0.85814,0.85814,0.85814,0.85814,0.85814,0.85814,0.85814,0.85814,0.85814,0.85814,0.85814,0.85814,0.85814,0.85814,0.85814,0.85814,0.85814,0.85814,0.85814,0.85814,0.85814,0.85814,0.85814,0.85814,0.85814,0.85814,0.85814,0.85814,0.85814,0.85814,0.85814,0.85814,0.85814,0.85814,0.85814,0.85814,0.85814,0.85814,0.84353,0.84353,0.84353,0.84353,0.84353,0.84353,0.84353,0.84353,0.84353,0.84353,0.84353,0.84353,0.84353,0.84353,0.84353,0.84353,0.84353,0.84353,0.84353,0.84353,0.84353,0.84353,0.84353,0.84353,0.84353,0.84353,0.84353,0.84353,0.84353,0.84353,0.84353,0.84353,0.84353,0.84353,0.84353,0.84353,0.84353,0.84353,0.84353,0.84353,0.84353,0.74513,0.74513,0.73069,0.73069,0.69582,0.55365,0.55365,0.71595,0.65911,0.65911,0.49253,0.73311,0.73311,0.76397,0.76397,0.71595,0.71595,0.46278,0.65097,0.76628,0.76628,0.57255,0.6537,0.70091,0.70091,0.85399,0.85399,0.72336,0.47414,0.70596,0.48526,0.74751,0.78687,0.79362,0.79362,0.77091,0.45504,0.75696,0.74274,0.78235,0.78235,0.78235,0.67245,0.67245,0.6618,0.66448,0.66448,0.77321,0.80913,0.69837,0.46658,0.49248,0.65911,0.65911,0.65911,0.74274,0.74274,0.47039,0.47039,0.16046,0.70091,0.70091,0.45891,0.45891,0.47783,0.47783,0.71097,0.71097,0.75461
9,1.4749,1.3438,1.3438,1.3438,1.6239,1.6239,1.6239,1.6239,1.6239,1.6239,1.6239,1.6239,1.6239,1.6239,1.6239,1.6239,1.6239,1.6239,1.6239,1.6239,1.6239,1.6239,1.6239,1.6239,1.6239,1.6239,1.6239,1.6239,1.6239,1.6239,1.6239,1.6239,1.6239,1.6239,1.6239,1.6239,1.6239,1.6239,1.6239,1.6239,1.6239,1.6239,1.6239,1.6239,1.6239,1.6041,1.6041,1.6041,1.6041,1.6041,1.6041,1.6041,1.6041,1.6041,1.6041,1.6041,1.6041,1.6041,1.6041,1.6041,1.6041,1.6041,1.6041,1.6041,1.6041,1.6041,1.6041,1.6041,1.6041,1.6041,1.6041,1.6041,1.6041,1.6041,1.6041,1.6041,1.6041,1.6041,1.6041,1.6041,1.6041,1.6041,1.6041,1.6041,1.6041,1.6041,1.4209,1.4209,1.3931,1.3931,1.3332,1.0717,1.0717,1.3517,1.2436,1.2436,0.93158,1.3893,1.3893,1.4555,1.4555,1.3491,1.3491,0.90253,1.2535,1.4494,1.4494,0.90253,1.245,1.3358,1.3358,1.6173,1.6173,1.3842,0.91621,1.3385,0.9354,1.4321,1.4785,1.5117,1.5117,1.4604,0.88465,1.4259,1.4184,1.4952,1.4952,1.4952,1.2535,1.2535,1.245,1.2436,1.2436,1.4713,1.5304,1.3345,0.90253,0.9354,1.2407,1.2407,1.2407,1.4184,1.4184,0.90646,0.90646,0.28753,1.3332,1.3332,0.89859,0.89859,0.92777,0.92777,1.3478,1.3478,1.4346
1,2.7882,2.5402,2.5402,2.5402,3.0766,3.0766,3.0766,3.0766,3.0766,3.0766,3.0766,3.0766,3.0766,3.0766,3.0766,3.0766,3.0766,3.0766,3.0766,3.0766,3.0766,3.0766,3.0766,3.0766,3.0766,3.0766,3.0766,3.0766,3.0766,3.0766,3.0766,3.0766,3.0766,3.0766,3.0766,3.0766,3.0766,3.0766,3.0766,3.0766,3.0766,3.0766,3.0766,3.0766,3.0766,3.0447,3.0447,3.0447,3.0447,3.0447,3.0447,3.0447,3.0447,3.0447,3.0447,3.0447,3.0447,3.0447,3.0447,3.0447,3.0447,3.0447,3.0447,3.0447,3.0447,3.0447,3.0447,3.0447,3.0447,3.0447,3.0447,3.0447,3.0447,3.0447,3.0447,3.0447,3.0447,3.0447,3.0447,3.0447,3.0447,3.0447,3.0447,3.0447,3.0447,3.0447,2.6883,2.6883,2.6645,2.6645,2.5255,2.0215,2.0215,2.5486,2.3544,2.3544,1.7431,2.6248,2.6248,2.7511,2.7511,2.5437,2.5437,1.6988,2.3859,2.7426,2.7426,1.6883,2.3521,2.5255,2.5255,3.0668,3.0668,2.6187,1.7144,2.5283,1.734,2.7107,2.801,2.8674,2.8674,2.7665,1.6682,2.7107,2.6943,2.8256,2.8256,2.8256,2.3664,2.3664,2.3521,2.3567,2.3567,2.7902,2.9049,2.5262,1.6914,1.7452,2.3537,2.3537,2.3537,2.6844,2.6844,1.7009,1.7009,0.37354,2.5255,2.5255,1.6872,1.6872,1.7319,1.7319,2.5507,2.5507,2.7153
13,0.5067,0.47039,0.47039,0.47039,0.56003,0.56003,0.56003,0.56003,0.56003,0.56003,0.56003,0.56003,0.56003,0.56003,0.56003,0.56003,0.56003,0.56003,0.56003,0.56003,0.56003,0.56003,0.56003,0.56003,0.56003,0.56003,0.56003,0.56003,0.56003,0.56003,0.56003,0.56003,0.56003,0.56003,0.56003,0.56003,0.56003,0.56003,0.56003,0.56003,0.56003,0.56003,0.56003,0.56003,0.56003,0.5472,0.5472,0.5472,0.5472,0.5472,0.5472,0.5472,0.5472,0.5472,0.5472,0.5472,0.5472,0.5472,0.5472,0.5472,0.5472,0.5472,0.5472,0.5472,0.5472,0.5472,0.5472,0.5472,0.5472,0.5472,0.5472,0.5472,0.5472,0.5472,0.5472,0.5472,0.5472,0.5472,0.5472,0.5472,0.5472,0.5472,0.5472,0.5472,0.5472,0.5472,0.49253,0.49253,0.47788,0.47788,0.4511,0.37354,0.37354,0.47414,0.43506,0.43506,0.31698,0.48157,0.48157,0.49964,0.49964,0.47788,0.47788,0.29371,0.42682,0.52388,0.52388,0.31698,0.43098,0.45891,0.45891,0.55684,0.55684,0.48157,0.31698,0.46271,0.328,0.4889,0.51715,0.51715,0.51715,0.49253,0.31698,0.49253,0.48157,0.52058,0.52058,0.52058,0.43506,0.43506,0.43506,0.42265,0.42265,0.50322,0.52736,0.45504,0.328,0.328,0.43098,0.43098,0.43098,0.49611,0.49611,0.31678,0.31678,0.10668,0.45891,0.45891,0.30557,0.30557,0.328,0.328,0.46271,0.46271,0.49248
15,0.45504,0.43914,0.43914,0.43914,0.51715,0.51715,0.51715,0.51715,0.51715,0.51715,0.51715,0.51715,0.51715,0.51715,0.51715,0.51715,0.51715,0.51715,0.51715,0.51715,0.51715,0.51715,0.51715,0.51715,0.51715,0.51715,0.51715,0.51715,0.51715,0.51715,0.51715,0.51715,0.51715,0.51715,0.51715,0.51715,0.51715,0.51715,0.51715,0.51715,0.51715,0.51715,0.51715,0.51715,0.51715,0.50675,0.50675,0.50675,0.50675,0.50675,0.50675,0.50675,0.50675,0.50675,0.50675,0.50675,0.50675,0.50675,0.50675,0.50675,0.50675,0.50675,0.50675,0.50675,0.50675,0.50675,0.50675,0.50675,0.50675,0.50675,0.50675,0.50675,0.50675,0.50675,0.50675,0.50675,0.50675,0.50675,0.50675,0.50675,0.50675,0.50675,0.50675,0.50675,0.50675,0.50675,0.44716,0.44716,0.43506,0.43506,0.41416,0.37818,0.37818,0.46278,0.39653,0.39653,0.38294,0.44716,0.44716,0.45891,0.45891,0.45504,0.45504,0.33865,0.42682,0.46278,0.46278,0.33865,0.53071,0.42265,0.42265,0.49964,0.49964,0.43914,0.33865,0.43098,0.38757,0.46278,0.47788,0.47783,0.47783,0.46278,0.31698,0.43914,0.45497,0.46271,0.46271,0.46271,0.44315,0.44315,0.40549,0.40983,0.40983,0.45891,0.50675,0.41841,0.34382,0.36879,0.39664,0.39664,0.39664,0.45504,0.45504,0.35401,0.35401,0.32782,0.41841,0.41841,0.33865,0.33865,0.35889,0.35889,0.4511,0.4511,0.4511
